Timestamp,UID,Time,Name,Target,Info,State,Version
4/16/2018 10:06:11,Windows-Firefox-7012589111871221,1523891174164,keydown,input#event-name.form-control,"{""which"":32,""pageX"":0,""pageY"":0}",,B
4/16/2018 10:06:12,Windows-Firefox-7012589111871221,1523891174620,keydown,input#event-name.form-control,"{""which"":65,""pageX"":0,""pageY"":0}",,B
4/16/2018 10:06:12,Windows-Firefox-7012589111871221,1523891174712,keydown,input#event-name.form-control,"{""which"":84,""pageX"":0,""pageY"":0}",,B
4/16/2018 10:06:12,Windows-Firefox-7012589111871221,1523891174794,keydown,input#event-name.form-control,"{""which"":32,""pageX"":0,""pageY"":0}",,B
4/16/2018 10:06:12,Windows-Firefox-7012589111871221,1523891174984,keydown,input#event-name.form-control,"{""which"":72,""pageX"":0,""pageY"":0}",,B
4/16/2018 10:06:12,Windows-Firefox-7012589111871221,1523891175134,keydown,input#event-name.form-control,"{""which"":79,""pageX"":0,""pageY"":0}",,B
4/16/2018 10:06:13,Windows-Firefox-7012589111871221,1523891175226,keydown,input#event-name.form-control,"{""which"":77,""pageX"":0,""pageY"":0}",,B
4/16/2018 10:06:13,Windows-Firefox-7012589111871221,1523891175434,keydown,input#event-name.form-control,"{""which"":69,""pageX"":0,""pageY"":0}",,B
4/16/2018 10:06:13,Windows-Firefox-7012589111871221,1523891175702,keydown,input#event-name.form-control,"{""which"":32,""pageX"":0,""pageY"":0}",,B
4/16/2018 10:06:13,Windows-Firefox-7012589111871221,1523891176054,keydown,input#event-name.form-control,"{""which"":76,""pageX"":0,""pageY"":0}",,B
4/16/2018 10:06:14,Windows-Firefox-7012589111871221,1523891176164,keydown,input#event-name.form-control,"{""which"":65,""pageX"":0,""pageY"":0}",,B
4/16/2018 10:06:14,Windows-Firefox-7012589111871221,1523891175976,keydown,input#event-name.form-control,"{""which"":80,""pageX"":0,""pageY"":0}",,B
4/16/2018 10:06:14,Windows-Firefox-7012589111871221,1523891176290,keydown,input#event-name.form-control,"{""which"":89,""pageX"":0,""pageY"":0}",,B
4/16/2018 10:06:14,Windows-Firefox-7012589111871221,1523891176460,keydown,input#event-name.form-control,"{""which"":73,""pageX"":0,""pageY"":0}",,B
4/16/2018 10:06:14,Windows-Firefox-7012589111871221,1523891176538,keydown,input#event-name.form-control,"{""which"":78,""pageX"":0,""pageY"":0}",,B
4/16/2018 10:06:14,Windows-Firefox-7012589111871221,1523891176596,keydown,input#event-name.form-control,"{""which"":71,""pageX"":0,""pageY"":0}",,B
4/16/2018 10:06:14,Windows-Firefox-7012589111871221,1523891176726,keydown,input#event-name.form-control,"{""which"":32,""pageX"":0,""pageY"":0}",,B
4/16/2018 10:06:14,Windows-Firefox-7012589111871221,1523891176804,keydown,input#event-name.form-control,"{""which"":71,""pageX"":0,""pageY"":0}",,B
4/16/2018 10:06:14,Windows-Firefox-7012589111871221,1523891176890,keydown,input#event-name.form-control,"{""which"":65,""pageX"":0,""pageY"":0}",,B
4/16/2018 10:06:14,Windows-Firefox-7012589111871221,1523891176908,keydown,input#event-name.form-control,"{""which"":77,""pageX"":0,""pageY"":0}",,B
4/16/2018 10:06:14,Windows-Firefox-7012589111871221,1523891177064,keydown,input#event-name.form-control,"{""which"":69,""pageX"":0,""pageY"":0}",,B
4/16/2018 10:06:15,Windows-Firefox-7012589111871221,1523891177132,keydown,input#event-name.form-control,"{""which"":83,""pageX"":0,""pageY"":0}",,B
4/16/2018 10:06:16,Windows-Firefox-7012589111871221,1523891178860,mousedown,input#event-start-date.form-control,"{""which"":1,""pageX"":734,""pageY"":146}",,B
